community_id,protein_id,method,dataset,seed,source_method,source_dataset,membership_type,membership_score,topology_score,semantic_score,go_score,expansion_gain
101,YPR115W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YDL092W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YDR292C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YKL122C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YKL154W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YML105C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YPL210C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YPL243W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
102,YPR088C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YAL016C-B,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YBL071C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YBR191W-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YCR013C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YDL011C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YDL172C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YEL066W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YGL165C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YHR056W-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YJR146W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YKL165C-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YLR163W-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YLR339C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YMR007W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YMR052C-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YMR075C-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YMR151W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YMR173W-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YMR304C-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YNL043C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YNL319W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR031W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR136C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR170C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR192W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR193C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR195C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR196W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
103,YPR197C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YDL019C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YDR208W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YDR373W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YGR198W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YHR001W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YHR073W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YJL100W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YJL145W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YJR110W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YKL051W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YKL212W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YKR003W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YLR305C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YMR079W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YMR212C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YNL264C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YNL267W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YOL065C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YPL145C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YPL268W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
104,YPL272C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
105,YDR199W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
105,YDR200C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
105,YFR008W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
105,YLR238W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
105,YMR029C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
105,YMR052W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
105,YNL127W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YBR082C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YBR280C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDL132W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDR054C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDR059C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDR139C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDR202C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDR306C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDR328C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YDR457W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YER066W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YGR003W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YJL047C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YJL149W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YKL054C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YKL210W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YLR097C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YLR128W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YLR224W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YLR306W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YLR352W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YLR368W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YML088W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YMR258C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YNL230C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YOL025W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YOL133W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YPL003W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YPL046C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
106,YPR066W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
107,YCL051W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
107,YFL034C-B,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
107,YHR102W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
107,YIL129C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
107,YKL189W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
107,YNL161W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
107,YOR353C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
108,YDR523C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
108,YER096W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YAL017W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YBR112C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YBR214W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YCR084C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDL138W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDL194W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDR216W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDR277C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDR342C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDR343C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDR345C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDR422C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YDR477W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YER027C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YER129W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YGL035C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YGL056C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YGL115W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YGL179C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YGL208W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YGL209W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YGL253W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YHR092C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YHR094C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YHR135C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YJL089W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YJR059W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YJR090C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YKL038W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YKL048C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YLR446W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YMR011W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YMR280C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YNL154C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YOR047C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YOR233W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YPL133C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YPL141C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
109,YPL150W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YBL103C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YBR028C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YBR270C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YCR027C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YDR490C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YER093C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YHR186C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YHR205W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YIL105C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YJL058C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YJR066W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YKL126W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YKL203C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YMR068W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YMR104C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YNL006W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YNL047C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YOL045W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YOL067C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YOL078W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YOL100W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
110,YPL180W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
111,YDR099W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
111,YER177W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
111,YKL116C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
111,YKL168C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
111,YNL076W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
112,YHL012W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
112,YKL035W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
113,YAL018C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
113,YBL010C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
113,YBL043W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
114,YBR168W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
114,YDR479C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
114,YGR004W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
114,YHR150W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
114,YLR324W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
115,YAL065C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
115,YAL067C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
115,YAR061W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
115,YAR062W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
115,YFR056C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YBR186W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YDL154W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YDR285W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YDR446W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YER044C-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YER179W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YFL003C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YGL033W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YGL183C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YGL249W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YGL251C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YHL022C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YHR014W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YHR153C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YHR157W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YIL072W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YIL073C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YJR021C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YLR035C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YLR263W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YLR329W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YLR394W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YLR445W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YMR133W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YNL210W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YOL104C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YOR351C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YPL200W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
116,YPR007C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YBL006C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YCR020W-B,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YCR052W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YDR008C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YDR073W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YDR303C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YFL049W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YFR037C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YGR056W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YGR275W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YHL025W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YHR054C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YIL126W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YJL176C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YKR008W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YLR033W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YLR321C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YLR357W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YML127W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YMR033W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YMR091C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YNR023W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
117,YPR034W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
118,YHR115C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
118,YLR215C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
118,YNL116W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YBR076W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YEL057C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YGR153W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YJR112W-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YKL107W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YMR040W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YOR092W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YOR239W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YPL052W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
119,YPL119C-A,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YGR266W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YGR268C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YGR269W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YHR045W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YLR124W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YLR126C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YOL098C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YPL034W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
120,YPL170W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
121,YER106W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
121,YPL204W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YAL047C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YDR356W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YGL075C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YHR172W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YJL018W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YKL042W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YLL003W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YLR457C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YML011C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YNL188W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YNL225C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YOR257W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YPL124W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
122,YPL255W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YBR057C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YDR374C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YDR505C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YGL036W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YGL192W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YHL024W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YML017W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
123,YNL196C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
124,YGR276C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
124,YLR059C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
124,YML118W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
124,YMR285C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
124,YMR302C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
125,YER068W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
125,YPL041C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
126,YAL022C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
126,YAR018C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YAL023C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YBR015C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YBR205W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YCL052C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YDL093W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YDL095W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YDR245W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YDR307W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YDR372C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YDR483W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YEL036C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YEL042W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YER001W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YGL010W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YGL038C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YGR199W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YIL014W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YJL183W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YJL186W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YJR075W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YJR143C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YKL120W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YKL200C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YML115C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YNL149C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YNL158W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YOR099W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YOR321W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YPL050C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
127,YPL053C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
128,YFR042W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
128,YGL027C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
128,YMR200W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YBR004C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YCR017C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YCR044C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YDR302W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YDR331W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YDR434W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YDR437W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YFL025C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YGL142C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YGR216C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YHR188C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YJL062W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YJL091C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YJR013W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YKL165C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YLL031C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YLR088W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YLR459W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YMR281W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YNL038W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YOR149C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YPL076W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
129,YPL175W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
130,YLR111W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
130,YNL080C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
130,YOL002C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
131,YGR229C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
131,YLR342W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
131,YMR307W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
131,YPR159W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YAL056W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YBR140C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YBR225W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YDL035C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YER020W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YGL197W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YGL248W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YIL033C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YJL005W,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
132,YJL164C,MCL,string_yeast,42.0,MCL,string_yeast,,,,,,
